SKU,Nama Barang,BERAT (GR),BERAT (KG),Barcode Number,UPC / Barcode Product,MANUAL DATA VALIDATION,SKU GPU,KATEGORI,raw_name,clean_name,aug_variants,augmented_text,aug_variants_str
100486, Daging Has Paha Sapi Premium Lean 1000 gr,1000,1.0,1004860100,1004860100.0,1004860100 -  Daging Has Paha Sapi Premium Lean 1000 gr,100486,Daging Utuh, Daging Has Paha Sapi Premium Lean 1000 gr,s s u,"['s s u cocok untuk grill', 's s u cocok untuk panggang', 's s u cocok untuk tumis untuk masakan indonesia', 's s u menu rumahan untuk masakan indonesia', 's s u menu rumahan', 's s u']",s s u cocok untuk grill . s s u cocok untuk panggang . s s u cocok untuk tumis untuk masakan indonesia . s s u menu rumahan untuk masakan indonesia . s s u menu rumahan . s s u,s s u cocok untuk grill|s s u cocok untuk panggang|s s u cocok untuk tumis untuk masakan indonesia|s s u menu rumahan untuk masakan indonesia|s s u menu rumahan|s s u
100903, Daging Has Paha Sapi Premium Lean 500 gr,500,0.5,1009030050,1009030050.0,1009030050 -  Daging Has Paha Sapi Premium Lean 500 gr,100903,Daging Utuh, Daging Has Paha Sapi Premium Lean 500 gr,s s u,"['s s u ideal untuk steak', 's s u masakan nusantara', 's s u ideal untuk steak untuk masakan indonesia', 's s u untuk masakan indonesia', 's s u menu rumahan', 's s u']",s s u ideal untuk steak . s s u masakan nusantara . s s u ideal untuk steak untuk masakan indonesia . s s u untuk masakan indonesia . s s u menu rumahan . s s u,s s u ideal untuk steak|s s u masakan nusantara|s s u ideal untuk steak untuk masakan indonesia|s s u untuk masakan indonesia|s s u menu rumahan|s s u
101512, Daging Iga Domba Aus 500 gr,500,0.5,1015120050,1015120050.0,1015120050 -  Daging Iga Domba Aus 500 gr,101512,Daging Domba, Daging Iga Domba Aus 500 gr,us,"['us cocok untuk tumis', 'us cocok untuk panggang', 'us cocok untuk grill', 'us', 'us untuk masakan indonesia', 'us ideal untuk steak']",us cocok untuk tumis . us cocok untuk panggang . us cocok untuk grill . us . us untuk masakan indonesia . us ideal untuk steak,us cocok untuk tumis|us cocok untuk panggang|us cocok untuk grill|us|us untuk masakan indonesia|us ideal untuk steak
101193, Daging Iga Kambing 1000 gr,1000,1.0,1011930100,1011930100.0,1011930100 -  Daging Iga Kambing 1000 gr,101193,Discontinue, Daging Iga Kambing 1000 gr,,[''],,
101170, Daging Kerbau CM-01 1000 gr,1000,1.0,1011700100,1011700100.0,1011700100 -  Daging Kerbau CM-01 1000 gr,101170,Daging Utuh, Daging Kerbau CM-01 1000 gr,u,"['u untuk masakan indonesia', 'u', 'u cocok untuk tumis', 'u menu rumahan', 'u ideal untuk steak', 'u cocok untuk panggang untuk masakan indonesia']",u untuk masakan indonesia . u . u cocok untuk tumis . u menu rumahan . u ideal untuk steak . u cocok untuk panggang untuk masakan indonesia,u untuk masakan indonesia|u|u cocok untuk tumis|u menu rumahan|u ideal untuk steak|u cocok untuk panggang untuk masakan indonesia
100678, Daging Kerbau FQ Slice 900 gr,900,0.9,1006780090,1006780090.0,1006780090 -  Daging Kerbau FQ Slice 900 gr,100678,Daging Utuh, Daging Kerbau FQ Slice 900 gr,u s,"['u s menu rumahan', 'u s cocok untuk tumis', 'u s untuk masakan indonesia', 'u s', 'u s ideal untuk steak untuk masakan indonesia', 'u s ideal untuk steak']",u s menu rumahan . u s cocok untuk tumis . u s untuk masakan indonesia . u s . u s ideal untuk steak untuk masakan indonesia . u s ideal untuk steak,u s menu rumahan|u s cocok untuk tumis|u s untuk masakan indonesia|u s|u s ideal untuk steak untuk masakan indonesia|u s ideal untuk steak
100225, CST Hati Sapi PF 500 gr,500,0.5,1002250050,1002250050.0,1002250050 -  CST Hati Sapi PF 500 gr,100225,Daging Utuh, CST Hati Sapi PF 500 gr,s s,"['s s cocok untuk tumis untuk masakan indonesia', 's s menu rumahan untuk masakan indonesia', 's s', 's s masakan nusantara', 's s cocok untuk panggang', 's s untuk masakan indonesia']",s s cocok untuk tumis untuk masakan indonesia . s s menu rumahan untuk masakan indonesia . s s . s s masakan nusantara . s s cocok untuk panggang . s s untuk masakan indonesia,s s cocok untuk tumis untuk masakan indonesia|s s menu rumahan untuk masakan indonesia|s s|s s masakan nusantara|s s cocok untuk panggang|s s untuk masakan indonesia
101511, Daging Paha Domba Aus 500 gr,500,0.5,1015110050,1015110050.0,1015110050 -  Daging Paha Domba Aus 500 gr,101511,Daging Domba, Daging Paha Domba Aus 500 gr,us,"['us cocok untuk grill untuk masakan indonesia', 'us cocok untuk tumis untuk masakan indonesia', 'us menu rumahan', 'us', 'us untuk masakan indonesia', 'us ideal untuk steak']",us cocok untuk grill untuk masakan indonesia . us cocok untuk tumis untuk masakan indonesia . us menu rumahan . us . us untuk masakan indonesia . us ideal untuk steak,us cocok untuk grill untuk masakan indonesia|us cocok untuk tumis untuk masakan indonesia|us menu rumahan|us|us untuk masakan indonesia|us ideal untuk steak
101515, Daging Sapi Muda 1000 gr,1000,1.0,1015150100,1015150100.0,1015150100 -  Daging Sapi Muda 1000 gr,101515,Daging Utuh, Daging Sapi Muda 1000 gr,s u,"['s u cocok untuk panggang untuk masakan indonesia', 's u ideal untuk steak', 's u cocok untuk panggang', 's u menu rumahan untuk masakan indonesia', 's u', 's u masakan nusantara']",s u cocok untuk panggang untuk masakan indonesia . s u ideal untuk steak . s u cocok untuk panggang . s u menu rumahan untuk masakan indonesia . s u . s u masakan nusantara,s u cocok untuk panggang untuk masakan indonesia|s u ideal untuk steak|s u cocok untuk panggang|s u menu rumahan untuk masakan indonesia|s u|s u masakan nusantara
100843, Daging Semur 1000gr,1000,1.0,1008430100,1008430100.0,1008430100 -  Daging Semur 1000gr,100843,Daging Utuh, Daging Semur 1000gr,s u,"['s u cocok untuk panggang untuk masakan indonesia', 's u ideal untuk steak', 's u untuk masakan indonesia', 's u', 's u menu rumahan untuk masakan indonesia', 's u cocok untuk tumis']",s u cocok untuk panggang untuk masakan indonesia . s u ideal untuk steak . s u untuk masakan indonesia . s u . s u menu rumahan untuk masakan indonesia . s u cocok untuk tumis,s u cocok untuk panggang untuk masakan indonesia|s u ideal untuk steak|s u untuk masakan indonesia|s u|s u menu rumahan untuk masakan indonesia|s u cocok untuk tumis
100904, Daging Semur 500 gr,500,0.5,1009040050,1009040050.0,1009040050 -  Daging Semur 500 gr,100904,Daging Utuh, Daging Semur 500 gr,s u,"['s u ideal untuk steak', 's u untuk masakan indonesia', 's u menu rumahan', 's u cocok untuk panggang', 's u', 's u cocok untuk grill']",s u ideal untuk steak . s u untuk masakan indonesia . s u menu rumahan . s u cocok untuk panggang . s u . s u cocok untuk grill,s u ideal untuk steak|s u untuk masakan indonesia|s u menu rumahan|s u cocok untuk panggang|s u|s u cocok untuk grill
101513, Daging Shank Domba Aus 500 gr,500,0.5,1015130050,1015130050.0,1015130050 -  Daging Shank Domba Aus 500 gr,101513,Daging Domba, Daging Shank Domba Aus 500 gr,s us,"['s us menu rumahan', 's us cocok untuk panggang', 's us cocok untuk tumis', 's us', 's us menu rumahan untuk masakan indonesia', 's us masakan nusantara']",s us menu rumahan . s us cocok untuk panggang . s us cocok untuk tumis . s us . s us menu rumahan untuk masakan indonesia . s us masakan nusantara,s us menu rumahan|s us cocok untuk panggang|s us cocok untuk tumis|s us|s us menu rumahan untuk masakan indonesia|s us masakan nusantara
100417, Daging Shank Sapi 1000 gr,1000,1.0,1004170100,1004170100.0,1004170100 -  Daging Shank Sapi 1000 gr,100417,Daging Utuh, Daging Shank Sapi 1000 gr,s s,"['s s', 's s masakan nusantara', 's s menu rumahan', 's s ideal untuk steak', 's s cocok untuk panggang', 's s cocok untuk tumis']",s s . s s masakan nusantara . s s menu rumahan . s s ideal untuk steak . s s cocok untuk panggang . s s cocok untuk tumis,s s|s s masakan nusantara|s s menu rumahan|s s ideal untuk steak|s s cocok untuk panggang|s s cocok untuk tumis
100418, Daging Shank Sapi 500 gr,500,0.5,1004180050,1004180050.0,1004180050 -  Daging Shank Sapi 500 gr,100418,Daging Utuh, Daging Shank Sapi 500 gr,s s,"['s s cocok untuk tumis untuk masakan indonesia', 's s', 's s ideal untuk steak', 's s cocok untuk panggang', 's s cocok untuk grill', 's s untuk masakan indonesia']",s s cocok untuk tumis untuk masakan indonesia . s s . s s ideal untuk steak . s s cocok untuk panggang . s s cocok untuk grill . s s untuk masakan indonesia,s s cocok untuk tumis untuk masakan indonesia|s s|s s ideal untuk steak|s s cocok untuk panggang|s s cocok untuk grill|s s untuk masakan indonesia
100544, Daging Sop 1000 gr,1000,1.0,1005440100,1005440100.0,1005440100 -  Daging Sop 1000 gr,100544,Daging Utuh, Daging Sop 1000 gr,s,"['s menu rumahan untuk masakan indonesia', 's menu rumahan', 's masakan nusantara untuk masakan indonesia', 's untuk masakan indonesia', 's cocok untuk grill', 's']",s menu rumahan untuk masakan indonesia . s menu rumahan . s masakan nusantara untuk masakan indonesia . s untuk masakan indonesia . s cocok untuk grill . s,s menu rumahan untuk masakan indonesia|s menu rumahan|s masakan nusantara untuk masakan indonesia|s untuk masakan indonesia|s cocok untuk grill|s
101274, Daging Sop Potong 300 gr,300,0.3,1012740030,1012740030.0,1012740030 -  Daging Sop Potong 300 gr,101274,Daging Potong, Daging Sop Potong 300 gr,s,"['s menu rumahan', 's cocok untuk tumis', 's untuk masakan indonesia', 's masakan nusantara untuk masakan indonesia', 's ideal untuk steak', 's']",s menu rumahan . s cocok untuk tumis . s untuk masakan indonesia . s masakan nusantara untuk masakan indonesia . s ideal untuk steak . s,s menu rumahan|s cocok untuk tumis|s untuk masakan indonesia|s masakan nusantara untuk masakan indonesia|s ideal untuk steak|s
101250, Daging Sop Potong 500 gr,500,0.5,1012500050,1012500050.0,1012500050 -  Daging Sop Potong 500 gr,101250,Daging Potong, Daging Sop Potong 500 gr,s,"['s cocok untuk panggang', 's menu rumahan', 's masakan nusantara', 's cocok untuk grill untuk masakan indonesia', 's untuk masakan indonesia', 's']",s cocok untuk panggang . s menu rumahan . s masakan nusantara . s cocok untuk grill untuk masakan indonesia . s untuk masakan indonesia . s,s cocok untuk panggang|s menu rumahan|s masakan nusantara|s cocok untuk grill untuk masakan indonesia|s untuk masakan indonesia|s
101351, Daging Sop Potong Gulai 300 gr,300,0.3,1013510030,1013510030.0,1013510030 -  Daging Sop Potong Gulai 300 gr,101351,Daging Potong, Daging Sop Potong Gulai 300 gr,s u,"['s u masakan nusantara', 's u ideal untuk steak', 's u ideal untuk steak untuk masakan indonesia', 's u', 's u cocok untuk grill', 's u menu rumahan untuk masakan indonesia']",s u masakan nusantara . s u ideal untuk steak . s u ideal untuk steak untuk masakan indonesia . s u . s u cocok untuk grill . s u menu rumahan untuk masakan indonesia,s u masakan nusantara|s u ideal untuk steak|s u ideal untuk steak untuk masakan indonesia|s u|s u cocok untuk grill|s u menu rumahan untuk masakan indonesia
100733, Daging Tenderloin AUS 200 gr,200,0.2,1007330020,1007330050.0,1007330020 -  Daging Tenderloin AUS 200 gr,100733,Daging Steak, Daging Tenderloin AUS 200 gr,us,"['us cocok untuk tumis', 'us cocok untuk panggang', 'us menu rumahan', 'us ideal untuk steak untuk masakan indonesia', 'us', 'us ideal untuk steak']",us cocok untuk tumis . us cocok untuk panggang . us menu rumahan . us ideal untuk steak untuk masakan indonesia . us . us ideal untuk steak,us cocok untuk tumis|us cocok untuk panggang|us menu rumahan|us ideal untuk steak untuk masakan indonesia|us|us ideal untuk steak
100220, Daging Tulang Sop 1000 gr,1000,1.0,1002200100,1002200100.0,1002200100 -  Daging Tulang Sop 1000 gr,100220,Daging Iga / Tulang, Daging Tulang Sop 1000 gr,u s,"['u s menu rumahan', 'u s cocok untuk tumis', 'u s cocok untuk panggang untuk masakan indonesia', 'u s untuk masakan indonesia', 'u s', 'u s ideal untuk steak untuk masakan indonesia']",u s menu rumahan . u s cocok untuk tumis . u s cocok untuk panggang untuk masakan indonesia . u s untuk masakan indonesia . u s . u s ideal untuk steak untuk masakan indonesia,u s menu rumahan|u s cocok untuk tumis|u s cocok untuk panggang untuk masakan indonesia|u s untuk masakan indonesia|u s|u s ideal untuk steak untuk masakan indonesia
100920, Daging Tulang Sop 500 gr,500,0.5,1009200050,1009200050.0,1009200050 -  Daging Tulang Sop 500 gr,100920,Daging Iga / Tulang, Daging Tulang Sop 500 gr,u s,"['u s masakan nusantara', 'u s cocok untuk grill', 'u s untuk masakan indonesia', 'u s', 'u s ideal untuk steak', 'u s cocok untuk panggang']",u s masakan nusantara . u s cocok untuk grill . u s untuk masakan indonesia . u s . u s ideal untuk steak . u s cocok untuk panggang,u s masakan nusantara|u s cocok untuk grill|u s untuk masakan indonesia|u s|u s ideal untuk steak|u s cocok untuk panggang
100657, Fat Sapi 1000 gr,1000,1.0,1006570100,1006570100.0,1006570100 -  Fat Sapi 1000 gr,100657,Jeroan, Fat Sapi 1000 gr,s,"['s cocok untuk panggang', 's menu rumahan', 's cocok untuk tumis', 's untuk masakan indonesia', 's cocok untuk grill', 's']",s cocok untuk panggang . s menu rumahan . s cocok untuk tumis . s untuk masakan indonesia . s cocok untuk grill . s,s cocok untuk panggang|s menu rumahan|s cocok untuk tumis|s untuk masakan indonesia|s cocok untuk grill|s
100919, Fat Sapi 500 gr,500,0.5,1009190050,1009190050.0,1009190050 -  Fat Sapi 500 gr,100919,Jeroan, Fat Sapi 500 gr,s,"['s ideal untuk steak untuk masakan indonesia', 's menu rumahan', 's untuk masakan indonesia', 's menu rumahan untuk masakan indonesia', 's ideal untuk steak', 's']",s ideal untuk steak untuk masakan indonesia . s menu rumahan . s untuk masakan indonesia . s menu rumahan untuk masakan indonesia . s ideal untuk steak . s,s ideal untuk steak untuk masakan indonesia|s menu rumahan|s untuk masakan indonesia|s menu rumahan untuk masakan indonesia|s ideal untuk steak|s
100876, Fat Trim 250 gr,250,0.25,1008760025,1008760025.0,1008760025 -  Fat Trim 250 gr,100876,Jeroan, Fat Trim 250 gr,,[''],,
100247, Hati Sapi 1000 gr,1000,1.0,1002470100,1002470100.0,1002470100 -  Hati Sapi 1000 gr,100247,Jeroan, Hati Sapi 1000 gr,s,"['s menu rumahan', 's cocok untuk tumis untuk masakan indonesia', 's untuk masakan indonesia', 's menu rumahan untuk masakan indonesia', 's ideal untuk steak', 's']",s menu rumahan . s cocok untuk tumis untuk masakan indonesia . s untuk masakan indonesia . s menu rumahan untuk masakan indonesia . s ideal untuk steak . s,s menu rumahan|s cocok untuk tumis untuk masakan indonesia|s untuk masakan indonesia|s menu rumahan untuk masakan indonesia|s ideal untuk steak|s
100905, Hati Sapi 500 gr,500,0.5,1009050050,1009050050.0,1009050050 -  Hati Sapi 500 gr,100905,Jeroan, Hati Sapi 500 gr,s,"['s ideal untuk steak untuk masakan indonesia', 's cocok untuk panggang', 's masakan nusantara', 's untuk masakan indonesia', 's ideal untuk steak', 's']",s ideal untuk steak untuk masakan indonesia . s cocok untuk panggang . s masakan nusantara . s untuk masakan indonesia . s ideal untuk steak . s,s ideal untuk steak untuk masakan indonesia|s cocok untuk panggang|s masakan nusantara|s untuk masakan indonesia|s ideal untuk steak|s
101245, Ikan Cakalang 900 - 1000 gr,1000,1.0,1012450100,1012450100.0,1012450100 -  Ikan Cakalang 900 - 1000 gr,101245,Seafood, Ikan Cakalang 900 - 1000 gr,,[''],,
101231, Ikan Dory Fillet 250 gr,250,0.25,1012310025,1012310025.0,1012310025 -  Ikan Dory Fillet 250 gr,101231,Discontinue, Ikan Dory Fillet 250 gr,,[''],,
101395, Ikan Dory Fillet Premium 1000gr,1000,1.0,1013950100,1013950100.0,1013950100 -  Ikan Dory Fillet Premium 1000gr,101395,Seafood, Ikan Dory Fillet Premium 1000gr,u,"['u untuk masakan indonesia', 'u masakan nusantara untuk masakan indonesia', 'u', 'u cocok untuk tumis', 'u menu rumahan', 'u cocok untuk grill']",u untuk masakan indonesia . u masakan nusantara untuk masakan indonesia . u . u cocok untuk tumis . u menu rumahan . u cocok untuk grill,u untuk masakan indonesia|u masakan nusantara untuk masakan indonesia|u|u cocok untuk tumis|u menu rumahan|u cocok untuk grill
101396, Ikan Dory Fillet Premium Nbl 1000gr,1000,1.0,1013960100,1013960100.0,1013960100 -  Ikan Dory Fillet Premium Nbl 1000gr,101396,Seafood, Ikan Dory Fillet Premium Nbl 1000gr,u,"['u cocok untuk panggang', 'u masakan nusantara untuk masakan indonesia', 'u', 'u untuk masakan indonesia', 'u menu rumahan', 'u ideal untuk steak']",u cocok untuk panggang . u masakan nusantara untuk masakan indonesia . u . u untuk masakan indonesia . u menu rumahan . u ideal untuk steak,u cocok untuk panggang|u masakan nusantara untuk masakan indonesia|u|u untuk masakan indonesia|u menu rumahan|u ideal untuk steak
100290, Ikan Dory Fillet Reguler 1000 gr,1000,1.0,1002900100,1002900100.0,1002900100 -  Ikan Dory Fillet Reguler 1000 gr,100290,Seafood, Ikan Dory Fillet Reguler 1000 gr,u,"['u cocok untuk panggang', 'u untuk masakan indonesia', 'u', 'u ideal untuk steak', 'u cocok untuk grill untuk masakan indonesia', 'u masakan nusantara']",u cocok untuk panggang . u untuk masakan indonesia . u . u ideal untuk steak . u cocok untuk grill untuk masakan indonesia . u masakan nusantara,u cocok untuk panggang|u untuk masakan indonesia|u|u ideal untuk steak|u cocok untuk grill untuk masakan indonesia|u masakan nusantara
100739, Ikan Dory Fillet Reguler Nbl 1000 gr,1000,1.0,1007390100,1007390100.0,1007390100 -  Ikan Dory Fillet Reguler Nbl 1000 gr,100739,Seafood, Ikan Dory Fillet Reguler Nbl 1000 gr,u,"['u cocok untuk panggang', 'u untuk masakan indonesia', 'u', 'u ideal untuk steak', 'u cocok untuk grill', 'u masakan nusantara']",u cocok untuk panggang . u untuk masakan indonesia . u . u ideal untuk steak . u cocok untuk grill . u masakan nusantara,u cocok untuk panggang|u untuk masakan indonesia|u|u ideal untuk steak|u cocok untuk grill|u masakan nusantara
101232, CST Neck Bone Astro 500 gr,500,0.5,1012320050,1012320050.0,1012320050 -  CST Neck Bone Astro 500 gr,101232,Discontinue, CST Neck Bone Astro 500 gr,s s,"['s s cocok untuk panggang untuk masakan indonesia', 's s', 's s menu rumahan', 's s ideal untuk steak', 's s cocok untuk panggang', 's s untuk masakan indonesia']",s s cocok untuk panggang untuk masakan indonesia . s s . s s menu rumahan . s s ideal untuk steak . s s cocok untuk panggang . s s untuk masakan indonesia,s s cocok untuk panggang untuk masakan indonesia|s s|s s menu rumahan|s s ideal untuk steak|s s cocok untuk panggang|s s untuk masakan indonesia
100756, Ikan Gindara Fillet 500gr,500,0.5,1007560050,1007560050.0,1007560050 -  Ikan Gindara Fillet 500gr,100756,Seafood, Ikan Gindara Fillet 500gr,,[''],,
101389, Ikan Gurame 400 - 500 gr,500,0.5,1013890050,1013890050.0,1013890050 -  Ikan Gurame 400 - 500 gr,101389,Seafood, Ikan Gurame 400 - 500 gr,u,"['u masakan nusantara untuk masakan indonesia', 'u', 'u cocok untuk tumis', 'u ideal untuk steak untuk masakan indonesia', 'u ideal untuk steak', 'u cocok untuk panggang untuk masakan indonesia']",u masakan nusantara untuk masakan indonesia . u . u cocok untuk tumis . u ideal untuk steak untuk masakan indonesia . u ideal untuk steak . u cocok untuk panggang untuk masakan indonesia,u masakan nusantara untuk masakan indonesia|u|u cocok untuk tumis|u ideal untuk steak untuk masakan indonesia|u ideal untuk steak|u cocok untuk panggang untuk masakan indonesia
